date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:44:12	197319/197319	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:14:09%20GMT	https://sakshamdiy.in/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/index.html	(from )
12:44:12	110/110	---M-Z	200	added ('OK')	text/plain	date:Wed,%2028%20Jun%202023%2007:14:09%20GMT	https://sakshamdiy.in/robots.txt		(from )
12:44:13	97517/97517	---M-Z	200	added ('OK')	text/css	etag:%226f42a23-17ced-5f680c224ed40-gzip%22	https://sakshamdiy.in/wp-includes/css/dist/block-library/style.min.css?ver=6.2.2	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-includes/css/dist/block-library/style.min3781.css	(from https://sakshamdiy.in/)
12:44:13	1610/1610	---M-Z	200	added ('OK')	text/css	etag:%226f6018d-64a-5fc5b78be49dd-gzip%22	https://sakshamdiy.in/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-videopress/build/block-editor/blocks/video/view.css?minify=false&ver=317afd605f368082816f	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-videopress/build/block-editor/blocks/video/viewd197.css	(from https://sakshamdiy.in/)
12:44:14	11256/11256	---M-Z	200	added ('OK')	text/css	etag:%226f43a68-2bf8-5b075c75d5c80-gzip%22	https://sakshamdiy.in/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://sakshamdiy.in/)
12:44:14	4186/4186	---M-Z	200	added ('OK')	text/css	etag:%226f43a6f-105a-58ac1e7924f80-gzip%22	https://sakshamdiy.in/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.2.2	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-includes/js/mediaelement/wp-mediaelement.min3781.css	(from https://sakshamdiy.in/)
12:44:14	10435/10435	---M-Z	200	added ('OK')	text/css	etag:%226f013c5-28c3-5fbeba6d2b325-gzip%22	https://sakshamdiy.in/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style.css?ver=10.0.4	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-styleab5d.css	(from https://sakshamdiy.in/)
12:44:15	291/291	---M-Z	200	added ('OK')	text/css	etag:%226f429f1-123-5f49afeb578c0-gzip%22	https://sakshamdiy.in/wp-includes/css/classic-themes.min.css?ver=6.2.2	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-includes/css/classic-themes.min3781.css	(from https://sakshamdiy.in/)
12:44:15	2859/2859	---M-Z	200	added ('OK')	text/css	etag:%226f01ad3-b2b-5fbeba75e1781-gzip%22	https://sakshamdiy.in/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.7.6	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/contact-form-7/includes/css/stylescfaa.css	(from https://sakshamdiy.in/)
12:44:15	10795/10795	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cfafda0a6e0c929ea70d2af7091f18c9-gzip%22	https://sakshamdiy.in/comments/feed/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/comments/feed/index.html	(from https://sakshamdiy.in/)
12:44:16	14979/14979	---M-Z	200	added ('OK')	text/css	etag:%226f01c31-3a83-5fbeba7c14a94-gzip%22	https://sakshamdiy.in/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.237	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/wp-store-locator/css/styles.mine0f9.css	(from https://sakshamdiy.in/)
12:44:16	265346/265346	---M-Z	200	added ('OK')	text/css	etag:%226f013c2-40c82-5fbeba6d2af3d-gzip%22	https://sakshamdiy.in/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style.css?ver=10.0.4	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-styleab5d.css	(from https://sakshamdiy.in/)
12:44:16	1713/1713	---M-Z	200	added ('OK')	text/css	etag:%226f81175-6b1-5fe349d769fce-gzip%22	https://sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/single-ajax/css/single-ajax.css?ver=1.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/single-ajax/css/single-ajax5152.css	(from https://sakshamdiy.in/)
12:44:16	1568/1568	---M-Z	200	added ('OK')	text/css	etag:%226f8115f-620-5fe349d7697fe-gzip%22	https://sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/notice-ajax/css/notice-ajax.css?ver=1.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/notice-ajax/css/notice-ajax5152.css	(from https://sakshamdiy.in/)
12:44:16	35064/35064	---M-Z	200	added ('OK')	application/rss+xml	etag:%22cfafda0a6e0c929ea70d2af7091f18c9-gzip%22	https://sakshamdiy.in/feed/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/feed/index.html	(from https://sakshamdiy.in/)
12:44:16	670/670	---M-Z	200	added ('OK')	text/css	etag:%226f8114d-29e-5fe349d76902d-gzip%22	https://sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/back-to-top/css/back-to-top.css?ver=1.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/back-to-top/css/back-to-top5152.css	(from https://sakshamdiy.in/)
12:44:17	2070/2070	---M-Z	200	added ('OK')	text/css	etag:%226f81180-816-5fe349d76a3b6-gzip%22	https://sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/swatches/css/swatches.css?ver=6.2.2	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/swatches/css/swatches3781.css	(from https://sakshamdiy.in/)
12:44:17	6619/6619	---M-Z	200	added ('OK')	text/css	etag:%226f01a9e-19db-5fbeba731275a-gzip%22	https://sakshamdiy.in/wp-content/plugins/woo-advanced-product-size-chart/public/css/size-chart-for-woocommerce-public.css?ver=2.4.2.1	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/woo-advanced-product-size-chart/public/css/size-chart-for-woocommerce-public6bef.css	(from https://sakshamdiy.in/)
12:44:17	34870/34870	---M-Z	200	added ('OK')	text/css	etag:%226f01cf1-8836-5fbeba818b9df-gzip%22	https://sakshamdiy.in/wp-content/plugins/woo-variation-swatches/assets/css/frontend.min.css?ver=1684364439	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/woo-variation-swatches/assets/css/frontend.min4200.css	(from https://sakshamdiy.in/)
12:44:17	9627/9627	---M-Z	200	added ('OK')	text/css	etag:%226f80f42-259b-5fe3343ad27ed-gzip%22	https://sakshamdiy.in/wp-content/plugins/woo-smart-compare/assets/libs/hint/hint.min.css?ver=6.2.2	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/woo-smart-compare/assets/libs/hint/hint.min3781.css	(from https://sakshamdiy.in/)
12:44:18	4629/4629	---M-Z	200	added ('OK')	text/css	etag:%226f80f49-1215-5fe3343ad2fbd-gzip%22	https://sakshamdiy.in/wp-content/plugins/woo-smart-compare/assets/libs/perfect-scrollbar/css/perfect-scrollbar.min.css?ver=6.2.2	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/woo-smart-compare/assets/libs/perfect-scrollbar/css/perfect-scrollbar.min3781.css	(from https://sakshamdiy.in/)
12:44:18	4000/4000	---M-Z	200	added ('OK')	text/css	etag:%226f80f47-fa0-5fe3343ad2fbd-gzip%22	https://sakshamdiy.in/wp-content/plugins/woo-smart-compare/assets/libs/perfect-scrollbar/css/custom-theme.css?ver=6.2.2	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/woo-smart-compare/assets/libs/perfect-scrollbar/css/custom-theme3781.css	(from https://sakshamdiy.in/)
12:44:18	39371/39371	---M-Z	200	added ('OK')	text/css	etag:%226f80f20-99cb-5fe3343ad184d-gzip%22	https://sakshamdiy.in/wp-content/plugins/woo-smart-compare/assets/css/frontend.css?ver=5.4.7	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/woo-smart-compare/assets/css/frontend8b06.css	(from https://sakshamdiy.in/)
12:44:18	35563/35563	---M-Z	200	added ('OK')	text/css	etag:%226f80d9c-8aeb-5fe33437da780-gzip%22	https://sakshamdiy.in/wp-content/plugins/ajax-search-for-woocommerce/assets/css/style.min.css?ver=1.24.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/ajax-search-for-woocommerce/assets/css/style.minc862.css	(from https://sakshamdiy.in/)
12:44:19	59016/59016	---MCZ	200	added ('OK')	text/css	etag:%226f42a89-e688-5bca85cdbf580-gzip%22	https://sakshamdiy.in/wp-includes/css/dashicons.min.css?ver=6.2.2	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-includes/css/dashicons.min3781.css	(from https://sakshamdiy.in/)
12:44:19	15822/15822	---M-Z	200	added ('OK')	text/css	etag:%226f811f7-3dce-5fe3a26d36c36-gzip%22	https://sakshamdiy.in/wp-content/plugins/mobile-login-woocommerce/library/select2/select2.css?ver=2.3	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/mobile-login-woocommerce/library/select2/select2a361.css	(from https://sakshamdiy.in/)
12:44:19	4404/4404	---M--	200	added ('OK')	font/woff2	etag:%226f80fcf-1134-5fe3343e16f09%22	https://sakshamdiy.in/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfont.woff2?ver=xu2uyi	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfontffc1.woff2	(from https://sakshamdiy.in/)
12:44:20	3407/3407	---M-Z	200	added ('OK')	text/css	etag:%226f80fc7-d4f-5fe3343e16b21-gzip%22	https://sakshamdiy.in/wp-content/plugins/ti-woocommerce-wishlist/assets/css/webfont.min.css?ver=2.6.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/ti-woocommerce-wishlist/assets/css/webfont.mind315.css	(from https://sakshamdiy.in/)
12:44:20	32758/32758	---M-Z	200	added ('OK')	text/css	etag:%226f80fbb-7ff6-5fe3343e16351-gzip%22	https://sakshamdiy.in/wp-content/plugins/ti-woocommerce-wishlist/assets/css/public.min.css?ver=2.6.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/ti-woocommerce-wishlist/assets/css/public.mind315.css	(from https://sakshamdiy.in/)
12:44:20	161409/161409	---M-Z	200	added ('OK')	text/css	etag:%226f8084c-27681-5fe33f1cb6df7-gzip%22	https://sakshamdiy.in/wp-content/themes/bacola/assets/css/bootstrap.min.css?ver=1.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/themes/bacola/assets/css/bootstrap.min5152.css	(from https://sakshamdiy.in/)
12:44:20	14552/14552	---M-Z	200	added ('OK')	text/css	etag:%226f008c4-38d8-5fbeba6a85341-gzip%22	https://sakshamdiy.in/wp-content/plugins/woocommerce/assets/css/select2.css?ver=7.7.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/woocommerce/assets/css/select24c53.css	(from https://sakshamdiy.in/)
12:44:21	82645/82645	---M-Z	200	added ('OK')	text/css	etag:%226f80991-142d5-5fe33f1d560e5-gzip%22	https://sakshamdiy.in/wp-content/themes/bacola/style.css?ver=6.2.2	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/themes/bacola/style3781.css	(from https://sakshamdiy.in/)
12:44:21	19443/19443	---M-Z	200	added ('OK')	text/css	etag:%226ee1ad2-4bf3-5fbeba606f9ae-gzip%22	https://sakshamdiy.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minfc13.css	(from https://sakshamdiy.in/)
12:44:21	83610/83610	---M-Z	200	added ('OK')	text/css	etag:%226f0000f-1469a-5fe342c9ded86-gzip%22	https://sakshamdiy.in/wp-content/uploads/elementor/css/custom-frontend-lite.min.css?ver=1686874923	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/elementor/css/custom-frontend-lite.minefd0.css	(from https://sakshamdiy.in/)
12:44:22	16471/16471	---M-Z	200	added ('OK')	text/css	etag:%226ee1b2a-4057-5fbeba6130f7f-gzip%22	https://sakshamdiy.in/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://sakshamdiy.in/)
12:44:22	1097/1097	---M-Z	200	added ('OK')	text/css	etag:%226f0070b-449-5fe342c9e6e6e-gzip%22	https://sakshamdiy.in/wp-content/uploads/elementor/css/post-6.css?ver=1686874923	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/elementor/css/post-6efd0.css	(from https://sakshamdiy.in/)
12:44:22	127206/127206	---M-Z	200	added ('OK')	text/css	etag:%226f00722-1f0e6-5fe342c9e81f6-gzip%22	https://sakshamdiy.in/wp-content/uploads/elementor/css/custom-pro-frontend-lite.min.css?ver=1686874923	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/elementor/css/custom-pro-frontend-lite.minefd0.css	(from https://sakshamdiy.in/)
12:44:23	6825/6825	---M-Z	200	added ('OK')	text/css	etag:%226f01cf2-1aa9-5ff1b00a98be9-gzip%22	https://sakshamdiy.in/wp-content/uploads/elementor/css/post-50.css?ver=1687866323	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/elementor/css/post-503ac5.css	(from https://sakshamdiy.in/)
12:44:23	99690/99690	---M-Z	200	added ('OK')	text/css	etag:%226f42cb5-1856a-5fc5b788952fc-gzip%22	https://sakshamdiy.in/wp-content/plugins/jetpack/css/jetpack.css?ver=12.1	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/jetpack/css/jetpackc87b.css	(from https://sakshamdiy.in/)
12:44:23	723699/723699	---MCZ	200	added ('OK')	text/css	etag:%226f8084b-b0af3-5fe33f1cb6a0f-gzip%22	https://sakshamdiy.in/wp-content/themes/bacola/assets/css/base.css?ver=1.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/themes/bacola/assets/css/base5152.css	(from https://sakshamdiy.in/)
12:44:24	89815/89815	---M-Z	200	added ('OK')	application/javascript	etag:%226f43a01-15ed7-5f667d23f9540-gzip%22	https://sakshamdiy.in/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-includes/js/jquery/jquery.min5aed.js	(from https://sakshamdiy.in/)
12:44:24	13424/13424	---M-Z	200	added ('OK')	application/javascript	etag:%226f439f9-3470-5f40e4dc48ec0-gzip%22	https://sakshamdiy.in/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from https://sakshamdiy.in/)
12:44:24	724/724	---M-Z	200	added ('OK')	application/javascript	etag:%226f21807-2d4-5fc40d7d97ce5-gzip%22	https://sakshamdiy.in/wp-content/plugins/ithink-logistics-ecommerce-shipping-in-india/assets/js/pincode.js?ver=6.2.2	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/ithink-logistics-ecommerce-shipping-in-india/assets/js/pincode3781.js	(from https://sakshamdiy.in/)
12:44:25	2475/2475	---M-Z	200	added ('OK')	application/javascript	etag:%226f81176-9ab-5fe349d769fce-gzip%22	https://sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/single-ajax/js/single-ajax.js?ver=1.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/single-ajax/js/single-ajax5152.js	(from https://sakshamdiy.in/)
12:44:25	1871/1871	---M-Z	200	added ('OK')	application/javascript	etag:%226f81160-74f-5fe349d7697fe-gzip%22	https://sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/notice-ajax/js/notice-ajax.js?ver=1.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/notice-ajax/js/notice-ajax5152.js	(from https://sakshamdiy.in/)
12:44:25	561/561	---M-Z	200	added ('OK')	application/javascript	etag:%226f8114e-231-5fe349d76902d-gzip%22	https://sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/back-to-top/js/back-to-top.js?ver=1.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/plugins/bacola-core/woocommerce-filter/back-to-top/js/back-to-top5152.js	(from https://sakshamdiy.in/)
12:44:25	9364/9364	---MCZ	200	added ('OK')	application/javascript	etag:W/%226466d62f-2494%22	https://stats.wp.com/s-202326.js	E:/web%20clone/saksham%20art%20and%20science/stats.wp.com/s-202326.js	(from https://sakshamdiy.in/)
12:44:26	213/213	---M-Z	200	added ('OK')	application/javascript	etag:%226f80973-d5-5fe33f1d5552d-gzip%22	https://sakshamdiy.in/wp-content/themes/bacola/includes/pjax/js/helpers.js?ver=1.0	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/themes/bacola/includes/pjax/js/helpers5152.js	(from https://sakshamdiy.in/)
12:44:30	92510/92510	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Jun%202023%2007:14:27%20GMT	https://sakshamdiy.in/wp-json/wp/v2/pages/50	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-json/wp/v2/pages/50.json	(from https://sakshamdiy.in/)
12:44:31	792/792	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Jun%202023%2007:14:29%20GMT	https://sakshamdiy.in/xmlrpc.php?rsd	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/xmlrpc0db0.php	(from https://sakshamdiy.in/)
12:44:31	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%226f4387f-415-4ed4785da9bc0-gzip%22	https://sakshamdiy.in/wp-includes/wlwmanifest.xml	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-includes/wlwmanifest.xml	(from https://sakshamdiy.in/)
12:44:34	2408/2408	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Jun%202023%2007:14:32%20GMT	https://sakshamdiy.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsakshamdiy.in%2F	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-json/oembed/1.0/embed80c9.json	(from https://sakshamdiy.in/)
12:44:50	1276079/1276079	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Jun%202023%2007:14:27%20GMT	https://sakshamdiy.in/wp-json/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-json/index.html	(from https://sakshamdiy.in/)
12:45:37	2476/2476	---M-Z	200	added ('OK')	text/xml	date:Wed,%2028%20Jun%202023%2007:14:35%20GMT	https://sakshamdiy.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsakshamdiy.in%2F&format=xml	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-json/oembed/1.0/embedb93d	(from https://sakshamdiy.in/)
12:45:39	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Wed,%2028%20Jun%202023%2007:15:38%20GMT	https://sakshamdiy.in/wp-admin/admin-ajax.php	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-admin/admin-ajax.31.delayed	(from https://sakshamdiy.in/)
12:45:40	738/738	---M--	200	added ('OK')	image/jpeg	etag:%226f607a9-2e2-5fe346746b8eb%22	https://sakshamdiy.in/wp-content/uploads/2023/06/cropped-WhatsApp-Image-2023-06-15-at-19.34.03-32x32.jpeg	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/2023/06/cropped-WhatsApp-Image-2023-06-15-at-19.34.03-32x32.jpg	(from https://sakshamdiy.in/)
12:45:40	3725/3725	---M--	200	added ('OK')	image/jpeg	etag:%226f607a7-e8d-5fe346746535a%22	https://sakshamdiy.in/wp-content/uploads/2023/06/cropped-WhatsApp-Image-2023-06-15-at-19.34.03-192x192.jpeg	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/2023/06/cropped-WhatsApp-Image-2023-06-15-at-19.34.03-192x192.jpg	(from https://sakshamdiy.in/)
12:45:40	3699/3699	---M--	200	added ('OK')	image/jpeg	etag:%226f607a8-e73-5fe34674695c3%22	https://sakshamdiy.in/wp-content/uploads/2023/06/cropped-WhatsApp-Image-2023-06-15-at-19.34.03-180x180.jpeg	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/2023/06/cropped-WhatsApp-Image-2023-06-15-at-19.34.03-180x180.jpg	(from https://sakshamdiy.in/)
12:45:43	45791/45791	---M--	200	added ('OK')	image/jpeg	etag:%226f607ab-b2df-5fe3469dc2cc5%22	https://sakshamdiy.in/wp-content/uploads/2023/06/WhatsApp-Image-2023-06-15-at-19.34.03-1.jpeg	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/2023/06/WhatsApp-Image-2023-06-15-at-19.34.03-1.jpg	(from https://sakshamdiy.in/)
12:45:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Jun%202023%2007:15:43%20GMT	https://sakshamdiy.in/contact	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/contact.36.delayed	(from https://sakshamdiy.in/)
12:45:48	133462/133462	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:43%20GMT	https://sakshamdiy.in/product-category/art-craft/clay/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/clay/index.html	(from https://sakshamdiy.in/)
12:45:49	109258/109258	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:43%20GMT	https://sakshamdiy.in/product-category/art-craft/craft-decoration/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/craft-decoration/index.html	(from https://sakshamdiy.in/)
12:45:50	169075/169075	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:43%20GMT	https://sakshamdiy.in/product-category/art-craft/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/index.html	(from https://sakshamdiy.in/)
12:45:50	156875/156875	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:45%20GMT	https://sakshamdiy.in/product-category/art-craft/craft-glue/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/craft-glue/index.html	(from https://sakshamdiy.in/)
12:45:53	150452/150452	---M--	200	added ('OK')	image/jpeg	etag:%226f6082a-24bb4-5fe3c34af928a%22	https://sakshamdiy.in/wp-content/uploads/2023/06/20230616_152223.jpg	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/2023/06/20230616_152223.jpg	(from https://sakshamdiy.in/)
12:45:54	109213/109213	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:50%20GMT	https://sakshamdiy.in/product-category/art-craft/craft-paper/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/craft-paper/index.html	(from https://sakshamdiy.in/)
12:45:55	109304/109304	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:51%20GMT	https://sakshamdiy.in/product-category/art-craft/craft-punch-stamps/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/craft-punch-stamps/index.html	(from https://sakshamdiy.in/)
12:45:56	109222/109222	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:51%20GMT	https://sakshamdiy.in/product-category/art-craft/craft-magnet/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/craft-magnet/index.html	(from https://sakshamdiy.in/)
12:45:57	109295/109295	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:54%20GMT	https://sakshamdiy.in/product-category/art-craft/craft-tapes-laces/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/craft-tapes-laces/index.html	(from https://sakshamdiy.in/)
12:45:57	177199/177199	---M--	200	added ('OK')	image/jpeg	etag:%226f60838-2b42f-5fe3c50d9102f%22	https://sakshamdiy.in/wp-content/uploads/2023/06/20230616_152256.jpg	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/2023/06/20230616_152256.jpg	(from https://sakshamdiy.in/)
12:45:58	165284/165284	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:55%20GMT	https://sakshamdiy.in/product-category/art-craft/craft-tools/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/craft-tools/index.html	(from https://sakshamdiy.in/)
12:46:00	151650/151650	---M--	200	added ('OK')	image/jpeg	etag:%226f60846-25062-5fe3c6a36524c%22	https://sakshamdiy.in/wp-content/uploads/2023/06/20230616_152308.jpg	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/2023/06/20230616_152308.jpg	(from https://sakshamdiy.in/)
12:46:01	131512/131512	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:58%20GMT	https://sakshamdiy.in/product-category/art-craft/jut-roll/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/jut-roll/index.html	(from https://sakshamdiy.in/)
12:46:02	121485/121485	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:58%20GMT	https://sakshamdiy.in/product-category/art-craft/cutting-mat/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/cutting-mat/index.html	(from https://sakshamdiy.in/)
12:46:02	109195/109195	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Jun%202023%2007:15:58%20GMT	https://sakshamdiy.in/product-category/art-craft/mdf-board/	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/product-category/art-craft/mdf-board/index.html	(from https://sakshamdiy.in/)
12:46:03	11072/11072	---M--	200	added ('OK')	image/jpeg	etag:%226f60781-2b40-5fe342cbac867%22	https://sakshamdiy.in/wp-content/uploads/2023/06/20230605_174029-346x310.jpg	E:/web%20clone/saksham%20art%20and%20science/sakshamdiy.in/wp-content/uploads/2023/06/20230605_174029-346x310.jpg	(from https://sakshamdiy.in/)
